Code,Name,Description,Page Range,Relevant Pages,Section Reference
,"Appendix 1 | ESRS Index | Standard | ESRS 2 - General Disclosure | E1- Climate Change | Standard | E5- Resource Use and Circular Economy | S1- Own Workforce | own workforce, and effectiveness of those actions | related to value chain workers, and effectiveness of those action | Standard | related to consumers and end-users, and effectiveness of those actions | Entity Specific | Policies related to entity specific topic | Actions and resources related to entity specific topic | Targets related to entity specific topic","100 100 | Disclosure Requirement Location Comment 100 100 | – General basis for preparation of sustainability statements 39 100 100 | – Integration of sustainability-related performance in incentive schemes 66 100 100 | Disclosure Requirement Location Comment 101 101 | – Description of the processes to identify and assess material resource use and circular economy-related impacts, risks and opportunities 47 101 101 | – Interests and views of stakeholders 44 101 101 | 101 101 | Disclosure Requirement Location Comment 102 102 | 102 102 | Material impacts, risks and opportunities and their interaction with strategy and business model 95 102 102 | 95 102 102 | 96 102 102",100,"39,44,47,66,95,96",
BP-2,– Disclosures in relation to specific circumstances,39 100 100,100,39,
E1-1,– Transition plan for climate change mitigation,63 100 100,100,63,
E1-2,– Policies related to climate change mitigation and adaptation,60 100 100,100,60,
E1-3,– Actions and resources in relation to climate change policies,60 100 100,100,60,
E1-4,– Targets related to climate change mitigation and adaptation,67 100 100,100,67,
E1-5,– Energy consumption and mix,71 100 100,100,71,
E1-6,"– Gross Scopes 1, 2, 3 and Total GHG emissions",73 100 100,100,73,
E1-7,– GHG removals and GHG mitigation projects financed through carbon credits,69 100 100,100,69,
E1-9,– Anticipated financial effects from material physical and transition risks and potential climate-related opportunities,Phased in. 100 100,100,,
E5-1,– Policies related to resource use and circular economy,75 101 101,101,75,
E5-2,– Actions and resources related to resource use and circular economy,75 101 101,101,75,
E5-3,– Targets related to resource use and circular economy,75 101 101,101,75,
E5-4,– Resource inflows,76 101 101,101,76,
E5-5,– Resource outflows-waste,77 101 101,101,77,
E5-6,"– Anticipated financial effects from resource use and circular economy-related impacts, risks and opportunities",Phased in. 101 101,101,,
G1,- Business Conduct,"– The role of the administrative, supervisory and management bodies 92 102 102",102,92,
G1-1,– Business conduct policies and corporate culture,92 102 102,102,92,
G1-2,– Management of relationships with suppliers,94 102 102,102,94,
G1-3,– Prevention and detection of corruption and bribery,92 102 102,102,92,
G1-4,– Incidents of corruption or bribery,93 102 102,102,93,
GOV-1,"– The role of the administrative, management and supervisory bodies",40 100 100,100,40,
GOV-2,"– Information provided to, and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies",40 100 100,100,40,
GOV-3,– Integration of sustainability-related performance in incentive schemes,42 100 100,100,42,
GOV-4,– Statement on due diligence,47 100 100,100,47,
GOV-5,– Risk management and internal controls over sustainability reporting,39 100 100,100,39,
IRO-1,"Description of the processes to identify and assess material climate-related impacts, risks and opportunities | – Description of the process to identify and assess material impacts, risks and opportunities | Description of the processes to identify and assess material impacts, risks and opportunities",61 100 100 | 47 100 100 | 47 102 102,100,"47,61",
IRO-2,– Disclosure requirements in ESRS covered by the undertaking’s sustainability statement,100 100 100,100,,
S1-1,– Policies related to own workforce,78 101 101,101,78,
S1-13,– Training and skills development metrics,85 101 101,101,85,
S1-14,– Health and safety metrics,85 101 101,101,85,
S1-17,"– Incidents, complaints and severe human rights impacts",85 101 101,101,85,
S1-2,– Processes for engaging with own workforce and workers’ representatives about impacts,80 101 101,101,80,
S1-3,– Processes to remediate negative impacts and channels for own workforce to raise concerns,81 101 101,101,81,
S1-4,"– Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to",81 101 101,101,81,
S1-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",82 101 101,101,82,
S1-6,– Characteristics of the undertaking’s employees,83 101 101,101,83,
S1-7,– Characteristics of non-employees in the undertaking’s own workforce,84 101 101,101,84,
S1-8,– Collective bargaining coverage and social dialogue,84 101 101,101,84,
S1-9,– Diversity metrics,85 101 101,101,85,
S2,– Workers in the value chain,– Interests and views of stakeholders 44 101 101,101,44,
S2-1,– Policies related to value chain workers,86 101 101,101,86,
S2-2,– Processes for engaging with value chain workers about impacts,87 101 101,101,87,
S2-3,– Processes to remediate negative impacts and channels for value chain workers to raise concerns,87 101 101,101,87,
S2-4,"– Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material opportunities",88 101 101,101,88,
S2-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",88 101 101,101,88,
S4,- Consumers and end-users,– Interests and views of stakeholders 44 102 102,102,44,
S4-1,– Policies related to consumers and end-users,89 102 102,102,89,
S4-2,– Processes for engaging with consumers and end-users about impacts,90 102 102,102,90,
S4-3,– Processes to remediate negative impacts and channels for consumers and end-users to raise concerns,91 102 102,102,91,
S4-4,"– Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material opportunities",91 102 102,102,91,
S4-5,"– Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",91 102 102,102,91,
SBM-1,"– Strategy, business model and value chain",43 100 100,100,43,
SBM-2,– Interests and views of stakeholders,44 100 100,100,44,
SBM-3,"Material impacts, risks and opportunities and their interaction with strategy and business model | – Material impacts, risks and opportunities and their interaction with strategy and business model",61 100 100 | 50 100 100 | 79 101 101 | 86 101 101 | 89 102 102,100,"50,61,79,86,89",
