Code,Name,Description,Page Range,Relevant Pages,Section Reference
,"ESRS cross-reference table | CSRD Topic1 | ESRS 2 | General disclosures | Other Board-related matters: Diversity | Minimum disclosure requirement - Policies MDR-P – Policies adopted to manage material | sustainability matters | Minimum disclosure requirement - Actions MDR-A – Actions and resources in relation to material sustainability matters | Minimum disclosure requirement – Metrics MDR-M – Metrics in relation to material sustainability matters | Minimum disclosure requirement – Targets MDR-T – Tracking effectiveness of policies and actions through targets | CSRD Topic1 | Climate change | Climate change: Impact, risk and opportunity management | provision | Resource use and | circular economy | Resource use and circular economy: Policies, metrics and targets | Resource use and circular economy | economy-related impacts, risks and opportunities | CSRD Topic1 | Workers in the value | chain | Standards | value chain workers to raise concerns | and Grievance mechanisms | value chain workers, and effectiveness of those actions | CSRD Topic1 | Consumers and end- | users | Governance: Working with stakeholders and advocacy ESG governance, strategy and policies: Strategy | Double Materiality Assessment: Policy Overview Governance information: Philips SpeakUp (Ethics Line) | Governance: Working with stakeholders and advocacy Governance information: Philips SpeakUp (Ethics Line) | Governance: General Business Principles (GBP) Governance information: Philips SpeakUp (Ethics Line) | to consumers and end-users, and effectiveness of those actions | Sustainability statement: Double Materiality Assessment | Business conduct | Governance information: Philips SpeakUp (Ethics Line) | Supplier Sustainability & Workers in the value chain: Selection and classification | CSRD Topic1 | Entity specific Living wage | Living Wage and Adequate Wage: Philips living and adequate wage methodology | Entity specific Human rights impact | assessments | Entity specific Supplier | Sustainability Program | Entity specific Lives improved | Entity specific Product | responsibility & Safety | Entity specific Big data & privacy | Entity specific Competition & | Market access | Entity specific Geopolitical events | Entity specific Tax | transparency | Disclosure requirements and related datapoints which are derived from other EU legislation which Philips deems non-material have been included in the below table. | Philips Group Other EU legislation | CSRD Disclosure requirement","243 243 | CSRD Disclosure requirement Other EU legislation2 Reference Pages3 Assurance level 243 243 | Disclosure Requirement – General basis for preparation of sustainability Sustainability statement: General basis for preparation 169 Limited Assurance 243 243 | Disclosure Requirement – Disclosures in relation to specific circumstances Sustainability statement: General basis for preparation 169 Limited Assurance 243 243 | 268 243 243 | ESG governance, strategy and policies: Policies 171 4 243 243 | Double Materiality Assessment: Policy Overview 180 243 243 | ESG governance, strategy and policies: Actions 171 ⁴ 243 243 | Sustainability statement: Tracking our 2025 ESG program Sustainability statement: Double Materiality Assessment 166 171 ⁴ 243 243 | CSRD Disclosure requirement Other EU legislation2 Reference Pages3 Assurance level 244 244 | Disclosure Requirement – Transition plan for climate change mitigation EUCL/P3/BRR Climate change: Philips transition plan 189 Limited Assurance 244 244 | 188 244 244 | 244 244 | opportunities Resource use and circular economy: Impact, risk and opportunity management 200 244 244 | Disclosure Requirement – Policies related to resource use and circular economy Double Materiality Assessment: Policy Overview 180 Reasonable 244 244 | 196 Assurance 244 244 | of the phase-in provision 244 244 | CSRD Disclosure requirement Other EU legislation2 Reference Pages3 Assurance level 246 246 | Workforce of the future: Total Workforce Strategy Supplier Sustainability & Workers in the value chain: Stakeholder 216 234 246 246 | dialogs and multi-stakeholder initiatives 246 246 | 246 246 | classification Supplier Sustainability & Workers in the value chain: Governance 234 246 246 | 2,3 resources in relation to Workers in the value chain 246 246 | CSRD Disclosure requirement Other EU legislation2 Reference Pages3 Assurance level 247 247 | ESG governance, strategy and policies: Strategy 170 247 247 | Disclosure Requirement related to – Material impacts, risks and opportunities and their interaction with strategy and business mode Social: Improving people's lives Governance: Patient safety, quality and regulatory 46 50 Reasonable Assurance 247 247 | 54 170 247 247 | 180 237 247 247 | 54 237 247 247 | 51 237 247 247 | 1,2,3 Consumers and end-users: Product responsibility and safety 236 247 247 | 171 247 247 | Disclosure Requirement related to – Description of the processes to identify and assess material impacts, risks and opportunities Sustainability statement: Double Materiality Assessment Governance information: Philips SpeakUp (Ethics Line) 171 237 Reasonable Assurance 247 247 | 237 247 247 | 230 247 247 | CSRD Disclosure requirement Other EU legislation2 Reference Pages3 Assurance level 249 249 | Entity-Specific Disclosure Requirements ESRS Social information: Equal opportunities and equal pay Social information: Living Wage and Adequate Wage 221 222 Limited Assurance 249 249 | 222 249 249 | Entity-Specific Disclosure Requirements ESRS Social: Human rights Supplier Sustainability & Workers in the value chain: Governance 47 234 Limited Assurance 249 249 | and Grievance mechanisms Social information: Human rights 235 249 249 | Entity-Specific Disclosure Requirements ESRS Social information: Supplier Sustainability & Workers in the value chain 228 Reasonable Assurance 249 249 | 249 249 | Entity-Specific Disclosure Requirements ESRS Social: Improving people's lives Social information: Lives Improved 46 236 Reasonable Assurance 249 249 | Entity-Specific Disclosure Requirements ESRS Governance: Patient safety, quality and regulatory Human rights: Consumers and end users 50 235 Reasonable Assurance 249 249 | Social information: Product responsibility and safety 236 249 249 | Entity-Specific Disclosure Requirements ESRS Governance: Cybersecurity Human rights: Consumers and end users 52 235 Limited Assurance 249 249 | Entity-Specific Disclosure Requirements ESRS Governance: General Business Principles (GBP) 51 Limited Assurance 249 249 | Entity-Specific Disclosure Requirements ESRS Governance: Tax contribution Governance: Working with stakeholders and advocacy 53 54 Limited Assurance 249 249 | Entity-Specific Disclosure Requirements ESRS 1,2,3 Governance: Tax contribution 53 Reasonable 249 249 | Assurance 249 249 | Regulation Materiality 249 249",243,"46,47,50,51,52,53,54,166,169,170,171,180,188,189,196,200,216,221,222,228,230,234,235,236,237,268",
E1-2,Disclosure Requirement – Policies related to climate change mitigation and adaptation,"Double Materiality Assessment: Policy Overview Climate change: Policies, metrics and targets 180 183 Reasonable Assurance 244 244",244,"180,183",
E1-3,Disclosure Requirement – Actions and resources in relation to climate change policies,Climate change: Actions associated with climate change Climate change: Resources allocated to climate change 184 194 Limited Assurance 244 244,244,"184,194",
E1-4,Disclosure Requirement – Targets related to climate change mitigation and adaptation,"SFDR/P3/BRR Climate change: Policies, metrics and targets Climate change: Designing energy-efficient products 183 189 Limited Assurance 244 244",244,"183,189",
E1-5,Disclosure Requirement – Energy consumption and mix,SFDR Climate change: Philips’ energy consumption and mix 184 Reasonable Assurance 244 244,244,184,
E1-6,"Disclosure Requirement – Gross Scopes 1, 2, 3 and Total GHG emissions","SFDR/P3/BRR Climate change: Philips’ gross Scopes 1, 2, 3 and Total GHG emissions 185 Reasonable Assurance 244 244",244,185,
E1-7,Disclosure Requirement – GHG removals and GHG mitigation projects financed through carbon credits,EUCL Climate change: Philips’ GHG removals and GHG mitigation projects financed through carbon credits 187 Reasonable Assurance 244 244,244,187,
E1-8,Disclosure Requirement – Internal carbon pricing,Climate change: Philips’ Internal carbon pricing 188 Reasonable Assurance 244 244,244,188,
E1-9,Disclosure Requirement – Anticipated financial effects from material physical and transition risks and potential climate-related opportunities,P3/BRR Environmental information: Climate change Philips makes use of the phase-in 244 244,244,,
E5-2,Disclosure Requirement – Actions and resources related to resource use and circular economy,Resource use and circular economy: Actions Resource use and circular economy: Allocated Resources to 198 200 Limited Assurance 244 244,244,"198,200",
