Code,Name,Description,Page Range,Relevant Pages,Section Reference
,"Shareholders Directors’ Report | and metrics related to the material topic, in line with the sustainability agenda defined by Group Sustainability, and | report the associated material impacts, risks, and opportunities. Additionally, Internal Audit provides assurance that | the Group’s risk management program is functioning effectively, supporting the Group Sustainability department | with recommendations for potential improvements. This ensures that the sustainability risk management process is | structured, consistent, and continuously applied across OMV. | the other relevant administrative, management, and supervisory bodies receive information about the material | impacts, risks, and opportunities. Group Sustainability, together with material topic owners, defines the policies, | actions, metrics, and targets to address material impacts, risks, and opportunities, and ensures the implementation | of due diligence. Group Sustainability supports the decision-making regarding major transactions by providing | specialized oversight and guidance on sustainability aspects. | Corporate Risk Management Function | and is independent of the business lines, thus ensuring effective risk governance. OMV has established | comprehensive risk management processes that integrate the management of impacts, risks, and opportunities into | other internal functions. The risk management process combines bottom-up and top-down approaches, ensuring | that every employee is responsible for implementing appropriate mitigation strategies. Risks are identified and | assessed using a standardized methodology that includes environmental aspects and impacts. The process is | facilitated by a Group-wide IT system supporting risk identification, analysis, evaluation, treatment, and review, | guided by the ISO 31000/27000 series. The integration with internal functions is reinforced through a cross- | functional Risk Committee chaired by the OMV CFO, involving senior management members. This committee | ensures that material risks are captured and managed effectively across OMV. The process also involves regular | discussions by the Executive Board regarding environmental, climate, and energy-related policies and regulations, | as well as progress on sustainability-related targets. Moreover, the risk management processes are centrally | coordinated by the Treasury and Risk & Insurance Management departments to ensure consistent application of | risk management tools and techniques across the organization. | material impacts and risks, including those related to environmental, social, and governance (ESG) topics. The | sustainability risk management activities provide a systematic approach to addressing ESG-related risks and | opportunities for the Company’s objectives or impacts on the environment or society over various time horizons, | fully integrated within the Enterprise-Wide Risk Management framework applicable to OMV. OMV continually | enhances this process based on internal and external requirements. The same risk management information | technology application used for Enterprise-Wide Risk Management, the Active Risk Management System, is | employed to collect, analyze, manage, and report material impacts, risks, and opportunities. Effective risk | governance is crucial for successfully navigating the uncertainties inherent in OMV’s operations. | opportunities into OMV’s risk profile twice per year based on the information provided by Group Sustainability and | the related actions. For major transactions, the Corporate Risk Management function proposes trade-off strategies | to mitigate identified risks and seize opportunities. | relevant OMV administrative, management, and supervisory bodies (Supervisory Board, Executive Board, | Sustainability & Transformation Committee, Audit Committee, Sustainability Coordination Forum, Risk Committee) | impacts, risks, and opportunities and their interaction with the strategy and business model. | OMV Combined Annual Report 2024 | Shareholders Directors’ Report | Incentive Schemes | the implementation of the sustainability strategy. The Remuneration Committee is authorized to determine the | Executive Board’s remuneration, including the structure of the remuneration system and actual target achievement. | The Executive Board remuneration consists of fixed and variable remuneration elements. Selected employees at | senior management level are also eligible to participate in the Long-Term Incentive Plan (LTIP). The variable | remuneration – LTIP and the annual bonus – includes performance criteria related to the Company’s sustainability | and greenhouse gas (GHG) emissions performance. Long-term shareholder and other stakeholder interests are | reflected in the performance-related remuneration, which includes both long-term and short-term elements. | General Meeting in June 2022 and was effective in 2023. It sets out GHG and ESG targets as forming part of the | annual bonus and LTIP. The proportion of variable remuneration linked to sustainability-related targets comprises | 15% of the annual bonus, based on achieving the defined reduction in net absolute Scope 1 and 2 GHG emissions, | and 30% of the Long-Term Incentive Plan (LTIP), based on achieving ESG targets. These ESG targets are to reduce | the net carbon intensity of energy supply (weighted with 20%) and improve diversity at the OMV Group (weighted | with 10%). The GHG targets in the annual bonus (i.e., reducing Scope 1 and 2 emissions) and the LTIP (i.e., reducing | the carbon intensity of energy supply) are clearly linked and directly derived from the OMV GHG emissions | reduction targets for 2030 and the required reduction pathways up to 2030 compared to the base year 2019. This | means the achievement of the GHG targets set out in the annual bonus and the LTIP requires OMV to implement | the defined decarbonization pathway to achieve its 2030 GHG emissions reduction targets, which include the | reduction of absolute Scope 1 and 2 emissions by 30%, the reduction of Scope 3 emissions by 20%, and the | reduction of the carbon intensity of energy supply by 20% – all compared to the base year 2019. | criteria derived from OMV’s Strategy 2030, among which are strategic GHG emissions reduction KPIs that steer | OMV’s decarbonization actions up to 2030. These include the reduction of Scope 1 and 2 GHG emissions and the | reduction of the carbon intensity of energy supply. The Remuneration Committee chooses and approves the | specific ESG targets and their weighting for each LTIP tranche based on this catalog. The catalog is reviewed and, if | needed, updated each year following a process defined and owned by the OMV People & Culture department. GHG | emissions reduction will always constitute an ESG target in the LTIP. GHG and ESG targets and their weighting are | published in the Remuneration Report for the grant year, which can be found on the / OMV website. Based on | predefined criteria (e.g., fatalities, TRIR, process safety) and in comparison to industry benchmarks, a health and | safety malus of between 0.8 and 1.0 is applied to the overall target achievement for both the annual bonus and the | LTIP. In the event of severe incidents, the Remuneration Committee may reduce the payout to zero. This malus | considers OMV’s commitment to health and workplace safety. An external review of actual target achievement is | performed by OMV’s auditor, and the results are communicated to the Remuneration Committee and Supervisory | Board. | OMV Combined Annual Report 2024 | Shareholders Directors’ Report | Sustainability Reporting | end-to-end processes to ensure the integrity and reliability of both our financial and sustainability reporting. Our | commitment to maintaining high standards of governance and transparency is reflected in our active | implementation of a four lines of defense model. Operational management forms the first line of defense by owning | and managing risks. The second line includes the Risk Management, Corporate ICS, and Compliance functions that | oversee and monitor these practices. Our Internal Audit function serves as the third line of defense, providing | independent assurance on the effectiveness of risk management and internal controls. Additionally, OMV views | external auditors as a fourth line of defense, ensuring close alignment with ICS-related topics. This approach | ensures that risk management and internal control responsibilities are clearly defined and distributed across the | organization to maintain the integrity and accuracy of sustainability data and to mitigate any risks that may be | related to our sustainability reporting process. | OMV’s sustainability reporting process is defined and owned by Group Sustainability. It is evaluated on an annual | basis and if there have been any changes, the process is updated. The process is subject to both internal and | external audits to ensure that it is effective. Additionally, in alignment with the evolving regulatory landscape, OMV | has recently established internal controls specifically designed for EU Taxonomy compliant reporting. These | controls ensure that our sustainability activities and disclosures meet the stringent requirements set forth by the | EU, thereby enhancing the credibility and transparency of our sustainability reporting. | risks that could affect our financial and sustainability reporting. We perform annual risk assessments to pinpoint | potential risks of material misstatements based on criteria such as materiality, process complexity, and likelihood of | errors. OMV’s internal control framework encompasses policies, procedures, and controls that are reviewed annually | and updated to address emerging risks and comply with regulatory requirements. Adhering to the principles in the | Enterprise-Wide Risk Management (EWRM) process, risks related to sustainability reporting are prioritized based on | their potential impact on regulatory compliance, our strategic objectives, and stakeholder expectations. OMV’s | sustainability reporting process will be reassessed in 2025 to make all the necessary updates related to the | requirements outlined in the ESRS. This will also include a process on the materiality assessment. Additional internal | controls to meet the minimum ESRS disclosure requirements will be implemented gradually. The initial focus is on | implementing robust internal controls for quantitative data related to greenhouse gas (GHG) emissions, health, | safety, security, and environment (HSSE), own workforce, human rights, and sustainable procurement. This phased | approach allows us to build a solid foundation for comprehensive and accurate sustainability reporting. | quantitative data, incompleteness of data, and untimely delivery of data. To mitigate these risks, several controls | are implemented. Data validation controls are put in place to ensure accuracy through automated checks and | manual reviews. Data completeness controls are implemented via comprehensive data collection procedures and | regular audits to ensure all necessary data is captured. Timeliness controls are established by setting strict | reporting timelines and monitoring adherence to deadlines. The implementation of additional controls for | sustainability reporting is in its early stages and will be gradually developed to include comprehensive internal | (ICS) continuously reassesses risks through regular reviews, conducted every three years for all end-to-end | processes within its scope, including the sustainability reporting process. However, if a major change occurs during | this period, an ad hoc review is conducted, and the three-year cycle restarts from that point. Internal controls are | embedded into these processes to ensure comprehensive risk management. When a new risk emerges, it is | assessed by the relevant function and, if deemed significant, an internal control is designed and integrated into the | Company’s internal control system. | OMV Combined Annual Report 2024",Governance Financial Statements Further Information nan 110 110 | nan 110 110 | 110.0 110 110 | Governance Financial Statements Further Information nan 111 111 | nan 111 111 | 111.0 111 111 | Governance Financial Statements Further Information nan 113 113 | nan 113 113 | 113.0 113 113,110,"10,15,20,30",
GOV-1.22c,"[ESRS-2--i, 22c-ii, 22c-iii] This independent function within the CFO area reports directly to the Executive Board",nan 110 110,110,,
GOV-1.22d,[ESRS-2-] OMV’s Enterprise-Wide Risk Management (EWRM) program focuses on assessing and addressing,nan 110 110,110,,
GOV-2.26a,"[ESRS-2-, 26b] OMV Group Sustainability is the owner of the materiality assessment process and ensures that | [ESRS-2-, 26b] The Corporate Risk Management function integrates the material impacts, risks, and",nan 110 110,110,,
GOV-2.26c,"[ESRS-2-] The list of all material impacts, risks, and opportunities addressed in the reporting period by",nan 110 110,110,,
GOV-3,Integration of Sustainability-Related Performance in,nan 111 111,111,,
GOV-3.29a,"[ESRS-2-] [E1-GOV-3.13] The Supervisory Board assesses the performance of the Executive Board, including on",nan 111 111,111,,
GOV-3.29b,"[ESRS-2--29d] [E1-GOV-3.13] The Remuneration Policy for the Executive Board was approved at the Annual | [ESRS-2-, 29c; 29e] [ESRS-2-GOV-3.13] The Remuneration Committee has established an OMV-specific catalog of",nan 111 111,111,,
GOV-5,Risk Management and Internal Controls over,nan 113 113,113,,
GOV-5.36a,"[ESRS-2-] OMV has developed a robust internal control system over the years, which encompasses all major",nan 113 113,113,,
