Code,Name,Description,Page Range,Relevant Pages,Section Reference
,"are already highly recyclable, leading to significant reductions in waste generation. The outflows of | resources in connection with VERBUND products and services were not considered to be material, as | VERBUND’s business model is designed to circulate products exclusively within the scope of specific | projects. Such products are only provided if the respective project partners have decided to assume | possession of them. Furthermore, minimal existing resource outflows, such as by-products from thermal | generation at the Mellach site (mainly in the form of lime sludge), are additionally used in the cement | industry. | assess business conduct-related material impacts, risks and opportunities (G1) | As far as business conduct is concerned, the materiality assessment | protection of whistleblowers, political engagement and management of relations with suppliers as | material. The systematic, annual Group-wide compliance survey of risk exposure provides additional | input for the materiality assessment by providing insight into whether, and in which business segments | there are potential risks to VERBUND. All divisions of the VERBUND holding company and the principal | consolidated subsidiaries were involved in the survey in their capacity as risk owners. The 23 risk owners | carried out a qualitative compliance risk assessment based on the criteria of materiality, probability of | occurrence and maturity of existing actions using a standardised questionnaire. The results are discussed | and necessary actions planned at an annual compliance meeting between the Chief Compliance Officer | and the respective risk owners. | undertaking’s sustainability statement | ESRS Disclosure Requirements Index | Disclosure requirement | ESRS 2 General Disclosures (impacts, risks, and opportunities according to the Austrian | Sustainability and Diversity Improvement Act (NaDiVeG)) | undertaking’s administrative, management and supervisory bodies | business model | opportunities | statement | ESRS Disclosure Requirements Index | Disclosure requirement | business model | opportunities | climate-related opportunities | opportunities in connection with pollution | resources-related impacts, risks and opportunities | and business model | opportunities in connection with biodiversity and ecosystems | ESRS Disclosure Requirements Index | Disclosure requirement | NaDiVeG) | circular economy-related impacts, risks and opportunities | and business model | concerns | material risks and pursuing material opportunities related to own workforce, and | effectiveness of those actions | managing material risks and opportunities | ESRS Disclosure Requirements Index | Disclosure requirement | material risks and pursuing material opportunities related to value chain workers, and | effectiveness of those actions | managing material risks and opportunities | and business model | concerns | managing material risks and pursuing material opportunities related to affected communities, | and effectiveness of those actions | raise concerns | managing material risks and pursuing material opportunities related to consumers and end- | users, and effectiveness of those actions | accordance with NaDiVeG) | assess material impacts, risks and opportunities","192 192 | identified corporate culture, 192 192 | Page number 192 192 | 154 192 192 | 28ff 192 192 | 174 192 192 | 180 192 192 | 188 192 192 | 193 193 | Page number 193 193 | 233 193 193 | 180 193 193 | phase-in 193 193 | 256 193 193 | 194 194 | Page number 194 194 | 274 194 194 | 180 194 194 | 282 194 194 | 288 194 194 | 289 194 194 | 294 194 194 | 302 194 194 | 304 194 194 | 195 195 | Page number 195 195 | 305 195 195 | 306 195 195 | 310 195 195 | 312 195 195 | 314 195 195 | 316 195 195 | 317 195 195 | 319 195 195 | 180 195 195",192,"23,154,174,180,188,233,256,274,282,288,289,294,302,304,305,306,310,312,314,316,317,319",
BP-1,General basis for preparation of the sustainability statements,154 192 192,192,154,
BP-2,Disclosures related to specific circumstances,155 192 192,192,155,
E1,Climate change (environmental concerns in accordance with NaDiVeG),231 193 193,193,231,
E1-1,Transition plan for climate change mitigation,231 193 193,193,231,
E1-2,Policies related to climate change mitigation and adaptation,234 193 193,193,234,
E1-3,Actions and resources in relation to climate change policies,234 193 193,193,234,
E1-4,Targets related to climate change mitigation and adaptation,237 193 193,193,237,
E1-5,Energy consumption and mix,240 193 193,193,240,
E1-6,"Gross Scopes 1, 2, 3 and Total GHG emissions",242 193 193,193,242,
