Code,Name,Description,Page Range,Relevant Pages,Section Reference
,"Bayer Annual Report 2024 | 4.5 ESRS Index | With regard to the EU and its member states, we are entered in the following transparency registers: | // EU Transparency Register, identification number 3523776801-85 | // Lobbying Register of the German Bundestag, identification number R002249 | // Transparency Register of the Federal Republic of Germany | Bayer Vital GmbH, identification number R002256 o | Bayer CropScience Deutschland GmbH, identification number R002257 o | In 2024, we did not appoint members to our administrative, management and supervisory bodies who had | held a similar position in public administration (including regulatory authorities) in the previous two years. | The following overview shows all disclosure requirements of the European Sustainability Reporting | Standards (ESRS) that we took into account when preparing our sustainability statement. | Disclosure Requirements in ESRS Covered by the Undertaking’s Sustainability Statement [IRO-2] | General Disclosures [ESRS 2] | General basis for preparation of sustainability statements [BP-1] | Disclosures in relation to specific circumstances [BP-2] | Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory | Strategy, business model and value chain [SBM-1] | Interests and views of stakeholders [SBM-2] | Material impacts, risks and opportunities and their interaction with strategy and business model [SBM-3] | business model [SBM-3] | Description of the processes to identify and assess material impacts, risks and opportunities [IRO-1] | opportunities [IRO-1] | impacts, risks and opportunities [E1.IRO-1] | Disclosure Requirements in ESRS Covered by the Undertaking’s Sustainability Statement [IRO-2] | General Disclosures [ESRS 2] | impacts, risks and opportunities [E2.IRO-1] | resources-related impacts, risks and opportunities [E3.IRO-1] | ecosystem-related impacts, risks and opportunities [E4.IRO-1] | economy-related impacts, risks and opportunities [E5.IRO-1] | [G1.IRO-1] | Disclosure requirements in ESRS covered by the undertaking’s sustainability statement [IRO-2] | statement [IRO-2] | Minimum disclosure requirement - Policies MDR-P – Policies adopted to manage material sustainability matters [MDR-P] | as in topical chapters | Minimum disclosure requirement - Actions MDR-A – Actions and resources in relation to material sustainability matters [MDR-A] | Minimum disclosure requirement – Metrics MDR-M – Metrics in relation to material sustainability matters [MDR-M] | Minimum disclosure requirement – Targets MDR-T – Tracking effectiveness of policies and actions through targets [MDR-T] | Climate change [ESRS E1] | model [E1.SBM-3] | Disclosure Requirements in ESRS Covered by the Undertaking’s Sustainability Statement [IRO-2] | General Disclosures [ESRS 2] | Pollution [ESRS E2] | Entity-Specific Information regarding Pollution | 166/2006 and of so-called substances of concern and very high concern according to ESRS [entity-specific disclosures] | Water and marine resources [ESRS E3] | Biodiversity and ecosystems [ESRS E4] | Material impacts, risks and opportunities and their interaction with strategy and business model [SBM-3] | [SBM-3] | Resource use and circular economy [ESRS E5] | Disclosure Requirements in ESRS Covered by the Undertaking’s Sustainability Statement [IRO-2] | General Disclosures [ESRS 2] | Own workforce [ESRS S1] | strategy and business model [S1.SBM-3] | the freedom of association, existence of works councils and the employees’ rights to information, consultation and codetermination as | Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material | Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities | Workers in the value chain [ESRS S2] | strategy and business model [S2.SBM-3] | Taking action on material impacts on value chain workers, and approaches to managing material risks and pursuing material | Disclosure Requirements in ESRS Covered by the Undertaking’s Sustainability Statement [IRO-2] | General Disclosures [ESRS 2] | Affected communities [ESRS S3] | strategy and business model [S3.SBM-3] | Taking action on material impacts on affected communities, and approaches to managing material risks and pursuing material | Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities | Consumers and end-users [ESRS S4] | Material impacts, risks and opportunities and their interaction with strategy and business model [S4.SBM-3] | related to consumers and end-users [S4.SBM-3] | Taking action on material impacts on consumers and end-users, and approaches to managing material risks and pursuing material | Processes to remediate negative impacts and channels for consumers and end-users to raise concerns | Targets for managing material negative impacts, advancing positive impacts, and managing material risks and opportunities | Business conduct [ESRS G1]","A Combined Management Report 233 233 233 | 233 233 | Section 233 233 | 4.1 General Information on the Sustainability Statement – General basis for preparation of sustainability statement [BP-1] 233 233 | 4.1 General Information on the Sustainability Statement – Disclosures in relation to specific circumstances [BP-2] 233 233 | 4.1 General Information on the Sustainability Statement – Information provided to and sustainability matters addressed by the undertaking’s 233 233 | 4.1 General Information on the Sustainability Statement – Strategy, business model and value chain [SBM-1] 233 233 | 4.1 General Information on the Sustainability Statement – Interests and views of stakeholders [SBM-2] 233 233 | 4.1 General Information on the Sustainability Statement – Material impacts, risks and opportunities and their interaction with strategy and 233 233 | 4.1 General Information on the Sustainability Statement – Description of the processes to identify and assess material impacts, risks and 233 233 | impacts, risks and opportunities [E1.IRO-1] 233 233 | 234 234 | Section 234 234 | impacts, risks and opportunities [E2.IRO-1] 234 234 | resources-related impacts, risks and opportunities [E3.IRO-1] 234 234 | ecosystem-related impacts, risks and opportunities [E4.IRO-1] 234 234 | opportunities related to circular economy [E5.IRO-1] 234 234 | opportunities related to business conduct [G1.IRO-1] 234 234 | 4.1 General Information on the Sustainability Statement – Disclosure requirements in ESRS covered by the undertaking’s sustainability 234 234 | 4.1 General Information on the Sustainability Statement – Holistic policies for managing material sustainability matters [MDR-P] as well 234 234 | In individual topical chapters 234 234 | their interaction with strategy and business model [E1.SBM-3] 234 234 | 235 235 | Section 235 235 | 4.2.3 Pollution – Pollution of air, water and soil due to environmental incidents resulting from emissions according to Regulation [EC] No. 235 235 | 4.2.5 Biodiversity and Ecosystems – Material impacts, risks and opportunities and their interaction with strategy and business model 235 235 | 236 236 | Section 236 236 | 4.3.1 Own Workforce – Actions related to fairness and respect at work [S1-4] as well as Actions related to training and development [S1-4] as 236 236 | 4.3.1 Own Workforce – Targets related to workforce: global gender balance commitments [S1-5] 236 236 | related to workers in the value chain [S2.SBM-3] 236 236 | 4.3.2 Workers in the Value Chain – Prevention and mitigation through measures related to value chain workers [S2-4] 236 236 | 4.3.2 Workers in the Value Chain – Targets related to managing material negative impacts, advancing positive impacts, and managing 236 236 | 237 237 | Section 237 237 | 4.3.3 Affected Communities – Actions related to affected communities [S3-4] 237 237 | 4.3.3 Affected Communities – Targets related to affected communities [S3-5] 237 237 | 4.3.4 Consumers and End-Users – Material impacts, risks and opportunities and their interaction with strategy and business model 237 237 | 4.3.4 Consumers and End-Users – Actions related to the social involvement of consumers and/or end-users [S4-4] as well as Actions 237 237 | 4.3.4 Consumers and End-Users – Processes to remediate negative impacts and channels for consumers and end-users to raise concerns 237 237 | 4.3.4 Consumers and End-Users – Targets for managing material negative impacts, advancing positive impacts, and managing material 237 237",233,"85,166","4.5 ESRS Index, 4.1 General Information on the Sustainability Statement - General basis for preparation of sustainability statement, 4.1 General Information on the Sustainability Statement - Disclosures in relation to specific circumstances, 4.1 General Information on the Sustainability Statement - Information provided to and sustainability matters addressed by the, 4.1 General Information on the Sustainability Statement - Strategy, business model and value chain, 4.1 General Information on the Sustainability Statement - Interests and views of stakeholders, 4.1 General Information on the Sustainability Statement - Material impacts, risks and opportunities and their interaction with strategy, 4.1 General Information on the Sustainability Statement - Description of the processes to identify and assess material impacts, risks"
E1-1,Transition plan for climate change mitigation [],4.2.2 Climate Change – Our Transition and Transformation Plan for climate protection [E1-1] 234 234,234,,4.2.2 Climate Change - Our Transition and Transformation Plan for climate protection
E1-2,Policies related to climate change mitigation and adaptation [] | our business models [],4.2.2 Climate Change – Policies related to the reduction of greenhouse gas emissions [E1-2] as well as Policies in relation to the adaptation of 234 234 | 234 234,234,,4.2.2 Climate Change - Policies related to the reduction of greenhouse gas emissions
E1-3,"Actions and resources in relation to climate change policies [] | Actions in relation to reducing greenhouse gas emissions for Scope 3 through 2029 [] as well as Actions in relation to reducing | greenhouse gas emissions for Scope 1, 2 and 3 through 2050 [] as well as Actions in relation to the reduction of greenhouse gas | emissions in agriculture [] as well as Actions in relation to the adaptation of our business models []",4.2.2 Climate Change – Actions in relation to reducing greenhouse gas emissions for Scope 1 and Scope 2 through 2029 [E1-3] as well as 234 234 | 234 234,234,,4.2.2 Climate Change - Actions in relation to reducing greenhouse gas emissions for
E1-4,Targets related to climate change mitigation and adaptation [],4.2.2 Climate Change – Targets related to climate change mitigation and adaptation [E1-4] 234 234,234,,4.2.2 Climate Change - Targets related to climate change mitigation and adaptation
E1-5,Energy consumption and mix [],4.2.2 Climate Change – Energy consumption and mix [E1-5] 234 234,234,,4.2.2 Climate Change - Energy consumption and mix
E1-6,"Gross Scopes 1, 2, 3 and Total GHG emissions []","4.2.2 Climate Change – Greenhouse gas emissions of Scope 1, 2 and 3 and total greenhouse gas emissions [E1-6] 234 234",234,,4.2.2 Climate Change - Greenhouse gas emissions of
E1-7,GHG removals and GHG mitigation projects financed through carbon credits [],4.2.2 Climate Change – GHG removals and GHG mitigation projects financed through carbon credits [E1-7] 234 234,234,,4.2.2 Climate Change - GHG removals and GHG mitigation projects financed through carbon credits
E1-8,Internal carbon pricing [],4.2.2 Climate Change – Internal carbon pricing [E1-8] 234 234,234,,4.2.2 Climate Change - Internal carbon pricing
E2-1,Policies related to pollution [] | of substances of (very high) concern according to ESRS [],4.2.3 Pollution – Policies related to pollution due to incidents [E2-1] as well as Policies related to pollution due to the procurement and handling 235 235 | 235 235,235,,4.2.3 Pollution - Policies related to pollution due to incidents
